year,month,state,rto,vehicle_class,fuel,value
2025,April,Chandigarh,All Vahan Running Office,GOODS CARRIER,PETROL/CNG,1
2025,April,Chandigarh,All Vahan Running Office,GOODS CARRIER,PETROL/ETHANOL,2
2025,April,Chandigarh,All Vahan Running Office,M-CYCLE/SCOOTER,CNG ONLY,4
2025,April,Chandigarh,All Vahan Running Office,M-CYCLE/SCOOTER,ELECTRIC(BOV),13
2025,April,Chandigarh,All Vahan Running Office,M-CYCLE/SCOOTER,PETROL,1489
2025,April,Chandigarh,All Vahan Running Office,M-CYCLE/SCOOTER,PETROL/ETHANOL,196
2025,April,Chandigarh,All Vahan Running Office,M-CYCLE/SCOOTER,PURE EV,116
2025,April,Chandigarh,All Vahan Running Office,MOTOR CAB,PETROL,1
2025,April,Chandigarh,All Vahan Running Office,MOTOR CAB,PETROL/CNG,4
2025,April,Chandigarh,All Vahan Running Office,MOTOR CAB,PURE EV,1
2025,April,Chandigarh,All Vahan Running Office,MOTOR CAR,DIESEL,370
2025,April,Chandigarh,All Vahan Running Office,MOTOR CAR,DIESEL/HYBRID,11
2025,April,Chandigarh,All Vahan Running Office,MOTOR CAR,ELECTRIC(BOV),9
2025,April,Chandigarh,All Vahan Running Office,MOTOR CAR,PETROL,663
2025,April,Chandigarh,All Vahan Running Office,MOTOR CAR,PETROL/CNG,45
2025,April,Chandigarh,All Vahan Running Office,MOTOR CAR,PETROL/ETHANOL,155
2025,April,Chandigarh,All Vahan Running Office,MOTOR CAR,PETROL/HYBRID,133
2025,April,Chandigarh,All Vahan Running Office,MOTOR CAR,PURE EV,64
2025,April,Chandigarh,All Vahan Running Office,MOTOR CAR,STRONG HYBRID EV,113
2025,April,Chandigarh,All Vahan Running Office,MOTOR CYCLE/SCOOTER-USED FOR HIRE,CNG ONLY,1
2025,April,Chandigarh,All Vahan Running Office,MOTOR CYCLE/SCOOTER-USED FOR HIRE,PETROL,1
2025,April,Chandigarh,All Vahan Running Office,MOTOR CYCLE/SCOOTER-USED FOR HIRE,PETROL/ETHANOL,1
2025,April,Chandigarh,All Vahan Running Office,THREE WHEELER (GOODS),CNG ONLY,2
2025,April,Chandigarh,All Vahan Running Office,THREE WHEELER (GOODS),DIESEL,10
2025,April,Chandigarh,All Vahan Running Office,THREE WHEELER (GOODS),ELECTRIC(BOV),3
2025,April,Chandigarh,All Vahan Running Office,THREE WHEELER (GOODS),PURE EV,1
2025,April,Chandigarh,All Vahan Running Office,THREE WHEELER (PASSENGER),ELECTRIC(BOV),8
2025,April,Chandigarh,All Vahan Running Office,THREE WHEELER (PASSENGER),PURE EV,3
2025,April,Chhattisgarh,All Vahan Running Office,ADAPTED VEHICLE,PETROL,3
2025,April,Chhattisgarh,All Vahan Running Office,ADAPTED VEHICLE,PETROL/ETHANOL,1
2025,April,Chhattisgarh,All Vahan Running Office,ADAPTED VEHICLE,PETROL/HYBRID,1
2025,April,Chhattisgarh,All Vahan Running Office,AGRICULTURAL TRACTOR,DIESEL,2485
2025,April,Chhattisgarh,All Vahan Running Office,AMBULANCE,DIESEL,10
2025,April,Chhattisgarh,All Vahan Running Office,AMBULANCE,PETROL,10
2025,April,Chhattisgarh,All Vahan Running Office,ARTICULATED VEHICLE,DIESEL,145
2025,April,Chhattisgarh,All Vahan Running Office,BUS,DIESEL,96
2025,April,Chhattisgarh,All Vahan Running Office,CONSTRUCTION EQUIPMENT VEHICLE,DIESEL,79
2025,April,Chhattisgarh,All Vahan Running Office,CRANE MOUNTED VEHICLE,DIESEL,28
2025,April,Chhattisgarh,All Vahan Running Office,DUMPER,DIESEL,2
2025,April,Chhattisgarh,All Vahan Running Office,E-RICKSHAW WITH CART (G),ELECTRIC(BOV),149
2025,April,Chhattisgarh,All Vahan Running Office,E-RICKSHAW WITH CART (G),PURE EV,79
2025,April,Chhattisgarh,All Vahan Running Office,E-RICKSHAW(P),ELECTRIC(BOV),304
2025,April,Chhattisgarh,All Vahan Running Office,E-RICKSHAW(P),PURE EV,75
2025,April,Chhattisgarh,All Vahan Running Office,EARTH MOVING EQUIPMENT,DIESEL,5
2025,April,Chhattisgarh,All Vahan Running Office,EDUCATIONAL INSTITUTION BUS,DIESEL,49
2025,April,Chhattisgarh,All Vahan Running Office,EXCAVATOR (NT),DIESEL,92
2025,April,Chhattisgarh,All Vahan Running Office,FIRE FIGHTING VEHICLE,DIESEL,7
2025,April,Chhattisgarh,All Vahan Running Office,FIRE TENDERS,DIESEL,3
2025,April,Chhattisgarh,All Vahan Running Office,FORK LIFT,DIESEL,1
2025,April,Chhattisgarh,All Vahan Running Office,GOODS CARRIER,CNG ONLY,3
2025,April,Chhattisgarh,All Vahan Running Office,GOODS CARRIER,DIESEL,1772
2025,April,Chhattisgarh,All Vahan Running Office,GOODS CARRIER,ELECTRIC(BOV),1
2025,April,Chhattisgarh,All Vahan Running Office,GOODS CARRIER,PETROL,173
2025,April,Chhattisgarh,All Vahan Running Office,GOODS CARRIER,PETROL/CNG,1
2025,April,Chhattisgarh,All Vahan Running Office,GOODS CARRIER,PETROL/ETHANOL,9
2025,April,Chhattisgarh,All Vahan Running Office,GOODS CARRIER,PURE EV,2
2025,April,Chhattisgarh,All Vahan Running Office,HARVESTER,DIESEL,62
2025,April,Chhattisgarh,All Vahan Running Office,M-CYCLE/SCOOTER,ELECTRIC(BOV),171
2025,April,Chhattisgarh,All Vahan Running Office,M-CYCLE/SCOOTER,ETHANOL,2
2025,April,Chhattisgarh,All Vahan Running Office,M-CYCLE/SCOOTER,PETROL,36886
2025,April,Chhattisgarh,All Vahan Running Office,M-CYCLE/SCOOTER,PETROL/ETHANOL,2672
2025,April,Chhattisgarh,All Vahan Running Office,M-CYCLE/SCOOTER,PURE EV,2006
2025,April,Chhattisgarh,All Vahan Running Office,MAXI CAB,DIESEL,27
2025,April,Chhattisgarh,All Vahan Running Office,MAXI CAB,PETROL,10
2025,April,Chhattisgarh,All Vahan Running Office,MOPED,ELECTRIC(BOV),1
2025,April,Chhattisgarh,All Vahan Running Office,MOPED,PETROL,370
2025,April,Chhattisgarh,All Vahan Running Office,MOPED,PETROL/ETHANOL,77
2025,April,Chhattisgarh,All Vahan Running Office,MOPED,PURE EV,5
2025,April,Chhattisgarh,All Vahan Running Office,MOTOR CAB,DIESEL,28
2025,April,Chhattisgarh,All Vahan Running Office,MOTOR CAB,PETROL,35
2025,April,Chhattisgarh,All Vahan Running Office,MOTOR CAB,PETROL/CNG,2
2025,April,Chhattisgarh,All Vahan Running Office,MOTOR CAB,PETROL/ETHANOL,3
2025,April,Chhattisgarh,All Vahan Running Office,MOTOR CAB,PETROL/HYBRID,5
2025,April,Chhattisgarh,All Vahan Running Office,MOTOR CAR,DIESEL,724
2025,April,Chhattisgarh,All Vahan Running Office,MOTOR CAR,DIESEL/HYBRID,4
2025,April,Chhattisgarh,All Vahan Running Office,MOTOR CAR,ELECTRIC(BOV),49
2025,April,Chhattisgarh,All Vahan Running Office,MOTOR CAR,PETROL,2123
2025,April,Chhattisgarh,All Vahan Running Office,MOTOR CAR,PETROL/CNG,25
2025,April,Chhattisgarh,All Vahan Running Office,MOTOR CAR,PETROL/ETHANOL,691
2025,April,Chhattisgarh,All Vahan Running Office,MOTOR CAR,PETROL/HYBRID,739
2025,April,Chhattisgarh,All Vahan Running Office,MOTOR CAR,PURE EV,90
2025,April,Chhattisgarh,All Vahan Running Office,MOTOR CAR,STRONG HYBRID EV,59
2025,April,Chhattisgarh,All Vahan Running Office,OMNI BUS (PRIVATE USE),DIESEL,214
2025,April,Chhattisgarh,All Vahan Running Office,OMNI BUS (PRIVATE USE),PETROL,2
2025,April,Chhattisgarh,All Vahan Running Office,OMNI BUS (PRIVATE USE),STRONG HYBRID EV,6
2025,April,Chhattisgarh,All Vahan Running Office,PRIVATE SERVICE VEHICLE,DIESEL,2
2025,April,Chhattisgarh,All Vahan Running Office,ROAD ROLLER,DIESEL,1
2025,April,Chhattisgarh,All Vahan Running Office,THREE WHEELER (GOODS),CNG ONLY,1
2025,April,Chhattisgarh,All Vahan Running Office,THREE WHEELER (GOODS),DIESEL,68
2025,April,Chhattisgarh,All Vahan Running Office,THREE WHEELER (GOODS),ELECTRIC(BOV),50
2025,April,Chhattisgarh,All Vahan Running Office,THREE WHEELER (GOODS),PURE EV,13
2025,April,Chhattisgarh,All Vahan Running Office,THREE WHEELER (PASSENGER),CNG ONLY,9
2025,April,Chhattisgarh,All Vahan Running Office,THREE WHEELER (PASSENGER),DIESEL,41
2025,April,Chhattisgarh,All Vahan Running Office,THREE WHEELER (PASSENGER),ELECTRIC(BOV),177
2025,April,Chhattisgarh,All Vahan Running Office,THREE WHEELER (PASSENGER),PURE EV,107
2025,April,Chhattisgarh,All Vahan Running Office,TRACTOR (COMMERCIAL),DIESEL,123
2025,April,Chhattisgarh,All Vahan Running Office,TRAILER (AGRICULTURAL),NOT APPLICABLE,1195
2025,April,Chhattisgarh,All Vahan Running Office,TRAILER (COMMERCIAL),NOT APPLICABLE,25
2025,April,Chhattisgarh,All Vahan Running Office,VEHICLE FITTED WITH RIG,DIESEL,1
2025,April,Dadra and Nagar Haveli and Daman and Diu,All Vahan Running Office,ADAPTED VEHICLE,DIESEL,1
2025,April,Dadra and Nagar Haveli and Daman and Diu,All Vahan Running Office,AMBULANCE,DIESEL,2
2025,April,Dadra and Nagar Haveli and Daman and Diu,All Vahan Running Office,ARTICULATED VEHICLE,DIESEL,13
2025,April,Dadra and Nagar Haveli and Daman and Diu,All Vahan Running Office,BUS,DIESEL,261
2025,April,Dadra and Nagar Haveli and Daman and Diu,All Vahan Running Office,CAMPER VAN / TRAILER (PRIVATE USE),DIESEL,1
2025,April,Dadra and Nagar Haveli and Daman and Diu,All Vahan Running Office,CONSTRUCTION EQUIPMENT VEHICLE,DIESEL,5
2025,April,Dadra and Nagar Haveli and Daman and Diu,All Vahan Running Office,E-RICKSHAW(P),ELECTRIC(BOV),2
2025,April,Dadra and Nagar Haveli and Daman and Diu,All Vahan Running Office,FORK LIFT,DIESEL,3
2025,April,Dadra and Nagar Haveli and Daman and Diu,All Vahan Running Office,GOODS CARRIER,CNG ONLY,3
2025,April,Dadra and Nagar Haveli and Daman and Diu,All Vahan Running Office,GOODS CARRIER,DIESEL,255
2025,April,Dadra and Nagar Haveli and Daman and Diu,All Vahan Running Office,GOODS CARRIER,PETROL,5
2025,April,Dadra and Nagar Haveli and Daman and Diu,All Vahan Running Office,GOODS CARRIER,PETROL/CNG,2
2025,April,Dadra and Nagar Haveli and Daman and Diu,All Vahan Running Office,M-CYCLE/SCOOTER,CNG ONLY,1
2025,April,Dadra and Nagar Haveli and Daman and Diu,All Vahan Running Office,M-CYCLE/SCOOTER,ELECTRIC(BOV),2
2025,April,Dadra and Nagar Haveli and Daman and Diu,All Vahan Running Office,M-CYCLE/SCOOTER,PETROL,1037
2025,April,Dadra and Nagar Haveli and Daman and Diu,All Vahan Running Office,M-CYCLE/SCOOTER,PETROL/ETHANOL,20
2025,April,Dadra and Nagar Haveli and Daman and Diu,All Vahan Running Office,M-CYCLE/SCOOTER,PURE EV,8
2025,April,Dadra and Nagar Haveli and Daman and Diu,All Vahan Running Office,MAXI CAB,DIESEL,4
2025,April,Dadra and Nagar Haveli and Daman and Diu,All Vahan Running Office,MAXI CAB,PETROL,1
2025,April,Dadra and Nagar Haveli and Daman and Diu,All Vahan Running Office,MAXI CAB,STRONG HYBRID EV,6
2025,April,Dadra and Nagar Haveli and Daman and Diu,All Vahan Running Office,MOBILE CLINIC,DIESEL,1
2025,April,Dadra and Nagar Haveli and Daman and Diu,All Vahan Running Office,MOPED,ELECTRIC(BOV),1
2025,April,Dadra and Nagar Haveli and Daman and Diu,All Vahan Running Office,MOPED,PETROL,185
2025,April,Dadra and Nagar Haveli and Daman and Diu,All Vahan Running Office,MOPED,PETROL/ETHANOL,7
2025,April,Dadra and Nagar Haveli and Daman and Diu,All Vahan Running Office,MOPED,PURE EV,5
2025,April,Dadra and Nagar Haveli and Daman and Diu,All Vahan Running Office,MOTOR CAB,DIESEL,9
2025,April,Dadra and Nagar Haveli and Daman and Diu,All Vahan Running Office,MOTOR CAB,PETROL,11
2025,April,Dadra and Nagar Haveli and Daman and Diu,All Vahan Running Office,MOTOR CAB,PETROL/CNG,11
2025,April,Dadra and Nagar Haveli and Daman and Diu,All Vahan Running Office,MOTOR CAB,STRONG HYBRID EV,1
2025,April,Dadra and Nagar Haveli and Daman and Diu,All Vahan Running Office,MOTOR CAR,DIESEL,135
2025,April,Dadra and Nagar Haveli and Daman and Diu,All Vahan Running Office,MOTOR CAR,DIESEL/HYBRID,18
2025,April,Dadra and Nagar Haveli and Daman and Diu,All Vahan Running Office,MOTOR CAR,ELECTRIC(BOV),1
2025,April,Dadra and Nagar Haveli and Daman and Diu,All Vahan Running Office,MOTOR CAR,PETROL,211
2025,April,Dadra and Nagar Haveli and Daman and Diu,All Vahan Running Office,MOTOR CAR,PETROL/CNG,118
2025,April,Dadra and Nagar Haveli and Daman and Diu,All Vahan Running Office,MOTOR CAR,PETROL/ETHANOL,27
2025,April,Dadra and Nagar Haveli and Daman and Diu,All Vahan Running Office,MOTOR CAR,PETROL/HYBRID,38
2025,April,Dadra and Nagar Haveli and Daman and Diu,All Vahan Running Office,MOTOR CAR,PURE EV,8
2025,April,Dadra and Nagar Haveli and Daman and Diu,All Vahan Running Office,MOTOR CAR,STRONG HYBRID EV,21
2025,April,Dadra and Nagar Haveli and Daman and Diu,All Vahan Running Office,OMNI BUS,DIESEL,18
2025,April,Dadra and Nagar Haveli and Daman and Diu,All Vahan Running Office,OMNI BUS (PRIVATE USE),DIESEL,1
2025,April,Dadra and Nagar Haveli and Daman and Diu,All Vahan Running Office,PRIVATE SERVICE VEHICLE (INDIVIDUAL USE),DIESEL,2
2025,April,Dadra and Nagar Haveli and Daman and Diu,All Vahan Running Office,THREE WHEELER (GOODS),CNG ONLY,6
2025,April,Dadra and Nagar Haveli and Daman and Diu,All Vahan Running Office,THREE WHEELER (GOODS),DIESEL,4
2025,April,Dadra and Nagar Haveli and Daman and Diu,All Vahan Running Office,THREE WHEELER (GOODS),ELECTRIC(BOV),1
2025,April,Dadra and Nagar Haveli and Daman and Diu,All Vahan Running Office,THREE WHEELER (PASSENGER),CNG ONLY,1
2025,April,Dadra and Nagar Haveli and Daman and Diu,All Vahan Running Office,THREE WHEELER (PERSONAL),CNG ONLY,1
2025,April,Dadra and Nagar Haveli and Daman and Diu,All Vahan Running Office,TRACTOR (COMMERCIAL),DIESEL,1
2025,April,Dadra and Nagar Haveli and Daman and Diu,All Vahan Running Office,TRAILER (COMMERCIAL),NOT APPLICABLE,6
2025,April,Delhi,All Vahan Running Office,ADAPTED VEHICLE,DIESEL,1
2025,April,Delhi,All Vahan Running Office,ADAPTED VEHICLE,ELECTRIC(BOV),1
2025,April,Delhi,All Vahan Running Office,ADAPTED VEHICLE,PETROL,6
2025,April,Delhi,All Vahan Running Office,ADAPTED VEHICLE,PETROL/CNG,5
2025,April,Delhi,All Vahan Running Office,ADAPTED VEHICLE,PETROL/ETHANOL,2
2025,April,Delhi,All Vahan Running Office,ADAPTED VEHICLE,PETROL/HYBRID,2
2025,April,Delhi,All Vahan Running Office,AGRICULTURAL TRACTOR,DIESEL,2
2025,April,Delhi,All Vahan Running Office,AMBULANCE,DIESEL,1
2025,April,Delhi,All Vahan Running Office,AMBULANCE,PETROL,2
2025,April,Delhi,All Vahan Running Office,BUS,CNG ONLY,69
2025,April,Delhi,All Vahan Running Office,BUS,DIESEL,113
2025,April,Delhi,All Vahan Running Office,BUS,ELECTRIC(BOV),1
2025,April,Delhi,All Vahan Running Office,BUS,PURE EV,228
2025,April,Delhi,All Vahan Running Office,E-RICKSHAW WITH CART (G),ELECTRIC(BOV),496
2025,April,Delhi,All Vahan Running Office,E-RICKSHAW WITH CART (G),PURE EV,387
2025,April,Delhi,All Vahan Running Office,E-RICKSHAW(P),ELECTRIC(BOV),2172
2025,April,Delhi,All Vahan Running Office,E-RICKSHAW(P),NOT APPLICABLE,3
2025,April,Delhi,All Vahan Running Office,E-RICKSHAW(P),PURE EV,1795
2025,April,Delhi,All Vahan Running Office,EDUCATIONAL INSTITUTION BUS,CNG ONLY,19
2025,April,Delhi,All Vahan Running Office,GOODS CARRIER,CNG ONLY,1587
2025,April,Delhi,All Vahan Running Office,GOODS CARRIER,DIESEL,59
2025,April,Delhi,All Vahan Running Office,GOODS CARRIER,ELECTRIC(BOV),27
2025,April,Delhi,All Vahan Running Office,GOODS CARRIER,PETROL/CNG,1
2025,April,Delhi,All Vahan Running Office,GOODS CARRIER,PURE EV,22
2025,April,Delhi,All Vahan Running Office,M-CYCLE/SCOOTER,CNG ONLY,243
2025,April,Delhi,All Vahan Running Office,M-CYCLE/SCOOTER,ELECTRIC(BOV),476
2025,April,Delhi,All Vahan Running Office,M-CYCLE/SCOOTER,ETHANOL,4
2025,April,Delhi,All Vahan Running Office,M-CYCLE/SCOOTER,PETROL,28132
2025,April,Delhi,All Vahan Running Office,M-CYCLE/SCOOTER,PETROL/ETHANOL,3955
2025,April,Delhi,All Vahan Running Office,M-CYCLE/SCOOTER,PURE EV,1838
2025,April,Delhi,All Vahan Running Office,M-CYCLE/SCOOTER-WITH SIDE CAR,PETROL,1
2025,April,Delhi,All Vahan Running Office,MAXI CAB,CNG ONLY,13
2025,April,Delhi,All Vahan Running Office,MAXI CAB,DIESEL,1
2025,April,Delhi,All Vahan Running Office,MOBILE CLINIC,DIESEL,1
2025,April,Delhi,All Vahan Running Office,MOPED,PETROL,29
2025,April,Delhi,All Vahan Running Office,MOTOR CAB,DIESEL,2
2025,April,Delhi,All Vahan Running Office,MOTOR CAB,PETROL,3
2025,April,Delhi,All Vahan Running Office,MOTOR CAB,PETROL/CNG,281
2025,April,Delhi,All Vahan Running Office,MOTOR CAB,PURE EV,1
2025,April,Delhi,All Vahan Running Office,MOTOR CAR,DIESEL,826
2025,April,Delhi,All Vahan Running Office,MOTOR CAR,DIESEL/HYBRID,2
2025,April,Delhi,All Vahan Running Office,MOTOR CAR,ELECTRIC(BOV),66
2025,April,Delhi,All Vahan Running Office,MOTOR CAR,PETROL,6762
2025,April,Delhi,All Vahan Running Office,MOTOR CAR,PETROL/CNG,3538
2025,April,Delhi,All Vahan Running Office,MOTOR CAR,PETROL/ETHANOL,1808
2025,April,Delhi,All Vahan Running Office,MOTOR CAR,PETROL/HYBRID,1387
2025,April,Delhi,All Vahan Running Office,MOTOR CAR,PLUG-IN HYBRID EV,1
2025,April,Delhi,All Vahan Running Office,MOTOR CAR,PURE EV,650
2025,April,Delhi,All Vahan Running Office,MOTOR CAR,STRONG HYBRID EV,701
2025,April,Delhi,All Vahan Running Office,THREE WHEELER (GOODS),CNG ONLY,273
2025,April,Delhi,All Vahan Running Office,THREE WHEELER (GOODS),ELECTRIC(BOV),484
2025,April,Delhi,All Vahan Running Office,THREE WHEELER (GOODS),PURE EV,43
2025,April,Delhi,All Vahan Running Office,THREE WHEELER (PASSENGER),CNG ONLY,193
2025,April,Goa,All Vahan Running Office,ADAPTED VEHICLE,PETROL,1
2025,April,Goa,All Vahan Running Office,AGRICULTURAL TRACTOR,DIESEL,1
2025,April,Goa,All Vahan Running Office,AGRICULTURAL TRACTOR,ELECTRIC(BOV),2
2025,April,Goa,All Vahan Running Office,AMBULANCE,DIESEL,1
2025,April,Goa,All Vahan Running Office,AMBULANCE,PETROL,1
2025,April,Goa,All Vahan Running Office,BUS,DIESEL,42
2025,April,Goa,All Vahan Running Office,BUS,PURE EV,2
2025,April,Goa,All Vahan Running Office,CASH VAN,DIESEL,2
2025,April,Goa,All Vahan Running Office,CONSTRUCTION EQUIPMENT VEHICLE,DIESEL,13
2025,April,Goa,All Vahan Running Office,CRANE MOUNTED VEHICLE,DIESEL,6
2025,April,Goa,All Vahan Running Office,E-RICKSHAW WITH CART (G),ELECTRIC(BOV),2
2025,April,Goa,All Vahan Running Office,E-RICKSHAW(P),ELECTRIC(BOV),1
2025,April,Goa,All Vahan Running Office,EARTH MOVING EQUIPMENT,DIESEL,1
2025,April,Goa,All Vahan Running Office,GOODS CARRIER,CNG ONLY,14
2025,April,Goa,All Vahan Running Office,GOODS CARRIER,DIESEL,193
2025,April,Goa,All Vahan Running Office,GOODS CARRIER,ELECTRIC(BOV),2
2025,April,Goa,All Vahan Running Office,GOODS CARRIER,PETROL,36
2025,April,Goa,All Vahan Running Office,GOODS CARRIER,PETROL/CNG,4
2025,April,Goa,All Vahan Running Office,GOODS CARRIER,PETROL/ETHANOL,2
2025,April,Goa,All Vahan Running Office,M-CYCLE/SCOOTER,CNG ONLY,2
2025,April,Goa,All Vahan Running Office,M-CYCLE/SCOOTER,ELECTRIC(BOV),160
2025,April,Goa,All Vahan Running Office,M-CYCLE/SCOOTER,ETHANOL,2
2025,April,Goa,All Vahan Running Office,M-CYCLE/SCOOTER,PETROL,2818
2025,April,Goa,All Vahan Running Office,M-CYCLE/SCOOTER,PETROL/ETHANOL,665
2025,April,Goa,All Vahan Running Office,M-CYCLE/SCOOTER,PURE EV,317
2025,April,Goa,All Vahan Running Office,M-CYCLE/SCOOTER-WITH SIDE CAR,PETROL,1
2025,April,Goa,All Vahan Running Office,MAXI CAB,DIESEL,17
2025,April,Goa,All Vahan Running Office,MAXI CAB,STRONG HYBRID EV,3
2025,April,Goa,All Vahan Running Office,MOPED,PETROL,2
2025,April,Goa,All Vahan Running Office,MOTOR CAB,DIESEL,4
2025,April,Goa,All Vahan Running Office,MOTOR CAB,PETROL,90
2025,April,Goa,All Vahan Running Office,MOTOR CAB,PETROL/CNG,46
2025,April,Goa,All Vahan Running Office,MOTOR CAB,PETROL/ETHANOL,2
2025,April,Goa,All Vahan Running Office,MOTOR CAB,PETROL/HYBRID,33
2025,April,Goa,All Vahan Running Office,MOTOR CAB,STRONG HYBRID EV,1
2025,April,Goa,All Vahan Running Office,MOTOR CAR,DIESEL,115
2025,April,Goa,All Vahan Running Office,MOTOR CAR,DIESEL/HYBRID,5
2025,April,Goa,All Vahan Running Office,MOTOR CAR,ELECTRIC(BOV),47
2025,April,Goa,All Vahan Running Office,MOTOR CAR,PETROL,863
2025,April,Goa,All Vahan Running Office,MOTOR CAR,PETROL/CNG,23
2025,April,Goa,All Vahan Running Office,MOTOR CAR,PETROL/ETHANOL,218
2025,April,Goa,All Vahan Running Office,MOTOR CAR,PETROL/HYBRID,141
2025,April,Goa,All Vahan Running Office,MOTOR CAR,PURE EV,73
2025,April,Goa,All Vahan Running Office,MOTOR CAR,STRONG HYBRID EV,40
2025,April,Goa,All Vahan Running Office,MOTOR CYCLE/SCOOTER-SIDECAR(T),CNG ONLY,1
2025,April,Goa,All Vahan Running Office,MOTOR CYCLE/SCOOTER-SIDECAR(T),PETROL,9
2025,April,Goa,All Vahan Running Office,MOTOR CYCLE/SCOOTER-USED FOR HIRE,PETROL,42
2025,April,Goa,All Vahan Running Office,MOTOR CYCLE/SCOOTER-USED FOR HIRE,PETROL/ETHANOL,23
2025,April,Goa,All Vahan Running Office,THREE WHEELER (GOODS),DIESEL,1
2025,April,Goa,All Vahan Running Office,THREE WHEELER (PASSENGER),CNG ONLY,2
2025,April,Goa,All Vahan Running Office,THREE WHEELER (PASSENGER),PETROL,5
2025,April,Goa,All Vahan Running Office,THREE WHEELER (PERSONAL),ELECTRIC(BOV),1
2025,April,Gujarat,All Vahan Running Office,ADAPTED VEHICLE,DIESEL,3
2025,April,Gujarat,All Vahan Running Office,ADAPTED VEHICLE,PETROL,28
2025,April,Gujarat,All Vahan Running Office,ADAPTED VEHICLE,PETROL/CNG,18
2025,April,Gujarat,All Vahan Running Office,ADAPTED VEHICLE,PETROL/ETHANOL,5
2025,April,Gujarat,All Vahan Running Office,ADAPTED VEHICLE,PETROL/HYBRID,2
2025,April,Gujarat,All Vahan Running Office,ADAPTED VEHICLE,PURE EV,1
2025,April,Gujarat,All Vahan Running Office,AGRICULTURAL TRACTOR,DIESEL,1379
2025,April,Gujarat,All Vahan Running Office,AGRICULTURAL TRACTOR,NOT APPLICABLE,2
2025,April,Gujarat,All Vahan Running Office,AMBULANCE,DIESEL,78
2025,April,Gujarat,All Vahan Running Office,AMBULANCE,PETROL,13
2025,April,Gujarat,All Vahan Running Office,AMBULANCE,PETROL/HYBRID,1
2025,April,Gujarat,All Vahan Running Office,ANIMAL AMBULANCE,DIESEL,2
2025,April,Gujarat,All Vahan Running Office,ARTICULATED VEHICLE,DIESEL,9
2025,April,Gujarat,All Vahan Running Office,BUS,CNG ONLY,22
2025,April,Gujarat,All Vahan Running Office,BUS,DIESEL,243
2025,April,Gujarat,All Vahan Running Office,CAMPER VAN / TRAILER (PRIVATE USE),DIESEL,2
2025,April,Gujarat,All Vahan Running Office,CONSTRUCTION EQUIPMENT VEHICLE,DIESEL,658
2025,April,Gujarat,All Vahan Running Office,CONSTRUCTION EQUIPMENT VEHICLE (COMMERCIAL),DIESEL,1
2025,April,Gujarat,All Vahan Running Office,CRANE MOUNTED VEHICLE,DIESEL,49
